Lexp;Cen.;Doc.venda;Material;Cluster produto;Segmento produto certo; Quantidade da Remessa (Peso Bruto) ;Numero da Remessa;No.OT;Transportadora;Tipo de Veículo;Itin.;Itinerário OV;EmissorOrd;Motivo Carga Urgente TD;KM Rodado;Incoterm;Valor Individual (R$);Local TD;UF Origem;Transportador TD;Produto TD;Segmento TB;Segmento+Gases;Macro-Segmento;Cliente TD;Cidade TD;Base (Cliente - Cidade);UF Cliente;Planta/Cliente/Terminal;Rota;Tipo de Venda TD;Mês;Mês TD;ANO;Data;Região Destino;Dia da Semana;Pool Transportadora;Veículo Detalhado;Veículo;Tipo de Rota;Código Share;% Share Contrato;Frete Contrato (R$/t);Frete por Viagem (R$);Volume Limite Mês (kg);Business;segmento;Cluster;Business - Cluster;Limite de Cargas Urgentes (Mês);Data Criação SML;Status SML;SML;Tecnologia;Placa Cavalo;Placa Carreta;Ultimo status SML;Prioridade (Hermes);Data/Hora de Agendamento;Chegada na Origem;Status da Chegada na Origem;Delta (Real-Agendado) h;Franquia do Produto-Expedição;Saída da Origem;Status da Saída na Origem;Excedente/Restante Franquia Carga (h);Tipo de Atraso Carga;Horário Nota Fiscal;Delta (Saída-NF) min;Status CTE;Permanência Origem (h);Previsão de Entrega;Previsão Entrega (Início);Previsão Entrega (Fim);Chegada no Destino;Delta (Chegada-Previsão);On Time Delivery (OTD);Tipo de Chegada (Cliente);Saída do Destino;Permanência no Destino (h);Franquia Descarga;Sobreestadia (h);Presença de Sobreestadia;Tarifa Sobreestadia;Valor Sobreestadia;Grau da Espera;Responsável (Inválida);Tempo Operação;Ilha Produto;Turno;Ilha Segmento;Tempo Teórico Carregamento;Tempo Teórico Carregamento(h);Tempo de Carregamento E-track (hrs);Tempo de Descarga E-track (hrs);Tempo de Carga GTG (hrs);Meta Tempo de Carga GTG (hrs); Distância;UMD;Fim da Validade;ZFRE;Transit Time;Should Cost;Origem;origem latitude;origem longitude;Destino;destino latitude;destino longitude
E001;BA01;50876040;P531C4;Combustíveis;V&S;3.573,57;805736415;103963686;304638;VANLIQ-CIF;BR0889;BR0889       ;1000000312;Crédito;57;CIF;R$416,66;Q1;BA;Brucker (ALP);C4-GLP (Propano/Butano);Combustíveis;Gases;Químicos;Bahiana;São Francisco do Conde;Bahiana - São Francisco do Conde;BA;Cliente;Camaçari - São Francisco do Conde;Venda;10;Out;2020;10/28/2020;Nordeste;4ª Feira;BID 2019;Bitrem/Vanderleia;Bitrem/Vanderleia;Rota Não Encontrada;Rota Não Encontrada;0%;R$0,00;R$0,00;0;;COMBUSTÍVEIS;;;;28/10/20 0:00;Válida;19260452;Sascar;IXC5468;IWR2889;FINALIZADO;Reativo;10/28/2020;10/28/2020;ADIANTADO;0:26;4:00;10/28/2020;No Prazo; ; ;28/10/2020 18:37;0:40;ATRASADO;3,3;29/10/2020 das 06:30 às 20:00;29/10/2020 06:30;29/10/2020 20:00;10/29/2020;1,28;NO PRAZO; ;10/29/2020;5,212222222;3720;0;Com Sobreestadia;61,33;11,82;5h a 10h;;20,98333333;Q1 - C4-GLP (Propano/Butano);Tarde;Q1 - Gases;4:00;;3,75;5,2;3,8;3,64;44;KM;;;;;CAMACARI;-12,6996;-38,3263;SAO FRANCISCO DO CONDE;-21,6551;-41,756
E001;BA01;50876040;P531C4;Combustíveis;V&S;24.256,43;805736416;103963686;304638;VANLIQ-CIF;BR0889;BR0889       ;1000000312;;57;CIF;R$2.827,76;Q1;BA;Brucker (ALP);C4-GLP (Propano/Butano);Combustíveis;Gases;Químicos;Bahiana;São Francisco do Conde;Bahiana - São Francisco do Conde;BA;Cliente;Camaçari - São Francisco do Conde;Venda;10;Out;2020;10/28/2020;Nordeste;4ª Feira;BID 2019;Bitrem/Vanderleia;Bitrem/Vanderleia;Rota Não Encontrada;Rota Não Encontrada;0%;R$0,00;R$0,00;0;;COMBUSTÍVEIS;;;;28/10/20 0:00;Válida;19260452;Sascar;IXC5468;IWR2889;FINALIZADO;Reativo;10/28/2020;10/28/2020;ADIANTADO;0:26;4:00;10/28/2020;No Prazo; ; ;28/10/2020 18:37;0:40;ATRASADO;3,3;29/10/2020 das 06:30 às 20:00;29/10/2020 06:30;29/10/2020 20:00;10/29/2020;1,28;NO PRAZO; ;10/29/2020;5,212222222;3721;0;Com Sobreestadia;61,33;11,82;5h a 10h;;20,98333333;Q1 - C4-GLP (Propano/Butano);Tarde;Q1 - Gases;4:00;;3,75;5,2;3,8;3,64;44;KM;;;;;CAMACARI;-12,6996;-38,3263;SAO FRANCISCO DO CONDE;-21,6551;-41,756
E001;BA01;50877511;P531C4;Combustíveis;V&S;3.536,33;805739444;103964198;304638;VANLIQ-CIF;BR0889;BR0889       ;1000000312;Crédito;57;CIF;R$412,23;Q1;BA;Brucker (ALP);C4-GLP (Propano/Butano);Combustíveis;Gases;Químicos;Bahiana;São Francisco do Conde;Bahiana - São Francisco do Conde;BA;Cliente;Camaçari - São Francisco do Conde;Venda;10;Out;2020;10/29/2020;Nordeste;5ª Feira;BID 2019;Bitrem/Vanderleia;Bitrem/Vanderleia;Rota Não Encontrada;Rota Não Encontrada;0%;R$0,00;R$0,00;0;;COMBUSTÍVEIS;;;;28/10/20 0:00;Válida;19265915;Sascar;IXC5468;IWR2889;FINALIZADO;Reativo;10/29/2020;10/29/2020;NO PRAZO;0:00;4:00;10/29/2020;Excedente;0:18;Atraso no Processo de Carregamento;29/10/2020 17:19;0:58;ATRASADO;4,3;30/10/2020 das 06:30 às 20:00;30/10/2020 06:30;30/10/2020 20:00;10/29/2020;-9,63;ADIANTADO;Fora da data de entrega;10/29/2020;2,208055558;3728;0;Sem Sobreestadia; ; ;0 a 5h;;9,066666667;Q1 - C4-GLP (Propano/Butano);Tarde;Q1 - Gases;4:00;;4,3;2,2;3,816666667;3,64;44;KM;;;;;CAMACARI;-12,6996;-38,3263;SAO FRANCISCO DO CONDE;-21,6551;-41,756
E001;BA01;50877511;P531C4;Combustíveis;V&S;24.003,67;805739445;103964198;304638;VANLIQ-CIF;BR0889;BR0889       ;1000000312;Crédito;57;CIF;R$2.798,38;Q1;BA;Brucker (ALP);C4-GLP (Propano/Butano);Combustíveis;Gases;Químicos;Bahiana;São Francisco do Conde;Bahiana - São Francisco do Conde;BA;Cliente;Camaçari - São Francisco do Conde;Venda;10;Out;2020;10/29/2020;Nordeste;5ª Feira;BID 2019;Bitrem/Vanderleia;Bitrem/Vanderleia;Rota Não Encontrada;Rota Não Encontrada;0%;R$0,00;R$0,00;0;;COMBUSTÍVEIS;;;;28/10/20 0:00;Válida;19265915;Sascar;IXC5468;IWR2889;FINALIZADO;Reativo;10/29/2020;10/29/2020;NO PRAZO;0:00;4:00;10/29/2020;Excedente;0:18;Atraso no Processo de Carregamento;29/10/2020 17:19;0:58;ATRASADO;4,3;30/10/2020 das 06:30 às 20:00;30/10/2020 06:30;30/10/2020 20:00;10/29/2020;-9,63;ADIANTADO;Fora da data de entrega;10/29/2020;2,208055558;3729;0;Sem Sobreestadia; ; ;0 a 5h;;9,066666667;Q1 - C4-GLP (Propano/Butano);Tarde;Q1 - Gases;4:00;;4,3;2,2;3,816666667;3,64;44;KM;;;;;CAMACARI;-12,6996;-38,3263;SAO FRANCISCO DO CONDE;-21,6551;-41,756
E001;BA01;50877512;P531C4;Combustíveis;V&S;3.545,32;805739446;103964199;304879;VANLIQ-CIF;BR0889;BR0889       ;1000000312;Crédito;57;CIF;R$413,28;Q1;BA;Bessega (ALP);C4-GLP (Propano/Butano);Combustíveis;Gases;Químicos;Bahiana;São Francisco do Conde;Bahiana - São Francisco do Conde;BA;Cliente;Camaçari - São Francisco do Conde;Venda;10;Out;2020;10/29/2020;Nordeste;5ª Feira;BID 2019;Bitrem/Vanderleia;Bitrem/Vanderleia;Rota Não Encontrada;Rota Não Encontrada;0%;R$0,00;R$0,00;0;;COMBUSTÍVEIS;;;;28/10/20 0:00;Válida;19265926;Sascar;FNN8405;IVZ2060;FINALIZADO;Reativo;10/29/2020;10/29/2020;NO PRAZO;0:03;4:00;10/29/2020;No Prazo; ; ;29/10/2020 09:14;0:39;ATRASADO;3,82;30/10/2020 das 06:30 às 20:00;30/10/2020 06:30;30/10/2020 20:00;10/29/2020;-16,79;ADIANTADO;Fora da data de entrega;10/29/2020;3,468611112;3730;0;Sem Sobreestadia; ; ;0 a 5h;;11,11666667;Q1 - C4-GLP (Propano/Butano);Manhã;Q1 - Gases;4:00;;3,833333333;3,466666667;3,583333333;3,64;44;KM;;;;;CAMACARI;-12,6996;-38,3263;SAO FRANCISCO DO CONDE;-21,6551;-41,756
E001;BA01;50877512;P531C4;Combustíveis;V&S;24.064,68;805739448;103964199;304879;VANLIQ-CIF;BR0889;BR0889       ;1000000312;;57;CIF;R$2.805,49;Q1;BA;Bessega (ALP);C4-GLP (Propano/Butano);Combustíveis;Gases;Químicos;Bahiana;São Francisco do Conde;Bahiana - São Francisco do Conde;BA;Cliente;Camaçari - São Francisco do Conde;Venda;10;Out;2020;10/29/2020;Nordeste;5ª Feira;BID 2019;Bitrem/Vanderleia;Bitrem/Vanderleia;Rota Não Encontrada;Rota Não Encontrada;0%;R$0,00;R$0,00;0;;COMBUSTÍVEIS;;;;28/10/20 0:00;Válida;19265926;Sascar;FNN8405;IVZ2060;FINALIZADO;Reativo;10/29/2020;10/29/2020;NO PRAZO;0:03;4:00;10/29/2020;No Prazo; ; ;29/10/2020 09:14;0:39;ATRASADO;3,82;30/10/2020 das 06:30 às 20:00;30/10/2020 06:30;30/10/2020 20:00;10/29/2020;-16,79;ADIANTADO;Fora da data de entrega;10/29/2020;3,468611112;3731;0;Sem Sobreestadia; ; ;0 a 5h;;11,11666667;Q1 - C4-GLP (Propano/Butano);Manhã;Q1 - Gases;4:00;;3,833333333;3,466666667;3,583333333;3,64;44;KM;;;;;CAMACARI;-12,6996;-38,3263;SAO FRANCISCO DO CONDE;-21,6551;-41,756
E001;BA01;50877515;P531C4;Combustíveis;V&S;3.427,18;805739450;103964230;304879;VANLIQ-CIF;BR0889;BR0889       ;1000000312;Crédito;57;CIF;R$399,52;Q1;BA;Bessega (ALP);C4-GLP (Propano/Butano);Combustíveis;Gases;Químicos;Bahiana;São Francisco do Conde;Bahiana - São Francisco do Conde;BA;Cliente;Camaçari - São Francisco do Conde;Venda;10;Out;2020;10/29/2020;Nordeste;5ª Feira;BID 2019;Bitrem/Vanderleia;Bitrem/Vanderleia;Rota Não Encontrada;Rota Não Encontrada;0%;R$0,00;R$0,00;0;;COMBUSTÍVEIS;;;;28/10/20 0:00;Válida;19265936;Sascar;IXP1908;IXD3124;FINALIZADO;Reativo;10/29/2020;10/29/2020;NO PRAZO;0:00;4:00;10/29/2020;Excedente;2:00;Atraso no Processo de Carregamento;29/10/2020 12:48;3:12;ATRASADO;6;30/10/2020 das 06:30 às 20:00;30/10/2020 06:30;30/10/2020 20:00;10/29/2020;-13,7;ADIANTADO;Fora da data de entrega;10/29/2020;4,278888888;3732;0;Sem Sobreestadia; ; ;0 a 5h;;11,06666667;Q1 - C4-GLP (Propano/Butano);Manhã;Q1 - Gases;4:00;;6,016666667;4,283333333;5,683333333;3,64;44;KM;;;;;CAMACARI;-12,6996;-38,3263;SAO FRANCISCO DO CONDE;-21,6551;-41,756
E001;BA01;50877515;P531C4;Combustíveis;V&S;23.262,82;805739451;103964230;304879;VANLIQ-CIF;BR0889;BR0889       ;1000000312;Crédito;57;CIF;R$2.712,00;Q1;BA;Bessega (ALP);C4-GLP (Propano/Butano);Combustíveis;Gases;Químicos;Bahiana;São Francisco do Conde;Bahiana - São Francisco do Conde;BA;Cliente;Camaçari - São Francisco do Conde;Venda;10;Out;2020;10/29/2020;Nordeste;5ª Feira;BID 2019;Bitrem/Vanderleia;Bitrem/Vanderleia;Rota Não Encontrada;Rota Não Encontrada;0%;R$0,00;R$0,00;0;;COMBUSTÍVEIS;;;;28/10/20 0:00;Válida;19265936;Sascar;IXP1908;IXD3124;FINALIZADO;Reativo;10/29/2020;10/29/2020;NO PRAZO;0:00;4:00;10/29/2020;Excedente;2:00;Atraso no Processo de Carregamento;29/10/2020 12:48;3:12;ATRASADO;6;30/10/2020 das 06:30 às 20:00;30/10/2020 06:30;30/10/2020 20:00;10/29/2020;-13,7;ADIANTADO;Fora da data de entrega;10/29/2020;4,278888888;3733;0;Sem Sobreestadia; ; ;0 a 5h;;11,06666667;Q1 - C4-GLP (Propano/Butano);Manhã;Q1 - Gases;4:00;;6,016666667;4,283333333;5,683333333;3,64;44;KM;;;;;CAMACARI;-12,6996;-38,3263;SAO FRANCISCO DO CONDE;-21,6551;-41,756
E020;SP22;50877539;P531C3;Combustíveis;V&S;8.784,36;805738048;103964052;301103;VANLIQ-CIF;BR6987;BR6987       ;1000010427;;453;CIF;R$1.177,85;Q3 CK;SP;Contatto;C3-GLP (Propano/Butano);Combustíveis;Gases;Químicos;Consigaz;Barueri;Consigaz - Barueri;SP;Cliente;Santo André (SP) - Barueri;Venda;10;Out;2020;10/29/2020;Sudeste;5ª Feira;BID 2019;Bitrem/Vanderleia;Bitrem/Vanderleia;Regular;7-A;100%;R$118,00;R$0,00;1.400.000;Combustíveis;COMBUSTÍVEIS;High Potential;Combustíveis - High Potential;;28/10/20 0:00;Válida;19263525;SIGhRA;GHW9649;DPE7082;FINALIZADO;Reativo;10/29/2020;10/29/2020;ATRASADO;1:37;4:00;10/29/2020;No Prazo; ;Atraso na Chegada do Carregamento;29/10/2020 18:12;0:16;NO PRAZO;1,83;30/10/2020 das 06:00 às 21:40;30/10/2020 06:00;30/10/2020 21:40;10/30/2020;0,46;NO PRAZO; ;10/30/2020;1,330000001;5473;0;Sem Sobreestadia; ; ;0 a 5h;;15,16666667;Q3 CK - C3-GLP (Propano/Butano);Tarde;Q3 CK - Gases;4:00;;1,85;1,333333333;1,333333333;3,54;49;KM;;;;;SANTO ANDRE;-23,6737;-46,5432;BARUERI;-23,5057;-46,879
E020;SP22;50877539;P531C3;Combustíveis;V&S;17.205,64;805738049;103964052;301103;VANLIQ-CIF;BR6987;BR6987       ;1000010427;;453;CIF;R$2.307,17;Q3 CK;SP;Contatto;C3-GLP (Propano/Butano);Combustíveis;Gases;Químicos;Consigaz;Barueri;Consigaz - Barueri;SP;Cliente;Santo André (SP) - Barueri;Venda;10;Out;2020;10/29/2020;Sudeste;5ª Feira;BID 2019;Bitrem/Vanderleia;Bitrem/Vanderleia;Regular;7-A;100%;R$118,00;R$0,00;1.400.000;Combustíveis;COMBUSTÍVEIS;High Potential;Combustíveis - High Potential;;28/10/20 0:00;Válida;19263525;SIGhRA;GHW9649;DPE7082;FINALIZADO;Reativo;10/29/2020;10/29/2020;ATRASADO;1:37;4:00;10/29/2020;No Prazo; ;Atraso na Chegada do Carregamento;29/10/2020 18:12;0:16;NO PRAZO;1,83;30/10/2020 das 06:00 às 21:40;30/10/2020 06:00;30/10/2020 21:40;10/30/2020;0,46;NO PRAZO; ;10/30/2020;1,330000001;5474;0;Sem Sobreestadia; ; ;0 a 5h;;15,16666667;Q3 CK - C3-GLP (Propano/Butano);Tarde;Q3 CK - Gases;4:00;;1,85;1,333333333;1,333333333;3,54;49;KM;;;;;SANTO ANDRE;-23,6737;-46,5432;BARUERI;-23,5057;-46,879
E024;SP22;50879000;PIB30;Especialidades;V&S;19.980,00;805737824;103963799;301495;GRANEL-EXP;BR7025;MEQ182       ;3000006170;;74;CIF;R$1.867,75;Q3 PIB;SP;Álamo;PIB;Especialidades;Especialidades;Especialidades;Parafluid;Guarujá;Parafluid - Guarujá;SP;Cliente;Santo André (SP) - Guarujá;Venda;10;Out;2020;10/29/2020;Sudeste;5ª Feira;BID 2019;Truck;Truck;Regular;217-A;100%;;R$1.867,75;1.630.000;Especialidades;ESPECIALIDADES;Business Focus;Especialidades - Business Focus;;28/10/20 0:00;Válida;19265731;Sascar;CUA6115;epu9728;FINALIZADO;Reativo;10/29/2020;10/29/2020;ADIANTADO;0:18;3:00;10/29/2020;Excedente;1:10;Atraso no Processo de Carregamento; ; ; ;4,17;30/10/2020 das 00:00 às 23:59;30/10/2020 00:00;30/10/2020 23:59;10/29/2020;-7,4;ADIANTADO;Fora da data de entrega;10/30/2020;12,50055556;5697;0;Com Sobreestadia;49,07;8,42;5h a 10h;;22,1;Q3 PIB - PIB;Manhã;Q3 PIB - Especialidades;3:00;;4,483333333;12,5;4;;74;KM;;;;;SANTO ANDRE;-23,6737;-46,5432;GUARUJA;-23,9888;-46,258
E024;SP22;50879000;PIB30;Especialidades;V&S;19.940,00;805737825;103963870;301495;GRANEL-EXP;BR7025;MEQ182       ;3000006170;;74;CIF;R$1.867,75;Q3 PIB;SP;Álamo;PIB;Especialidades;Especialidades;Especialidades;Parafluid;Guarujá;Parafluid - Guarujá;SP;Cliente;Santo André (SP) - Guarujá;Venda;10;Out;2020;10/29/2020;Sudeste;5ª Feira;BID 2019;Truck;Truck;Regular;217-A;100%;;R$1.867,75;1.630.000;Especialidades;ESPECIALIDADES;Business Focus;Especialidades - Business Focus;;28/10/20 0:00;Válida;19265745;Sascar;DVS1538;DVS1926;FINALIZADO;Reativo;10/29/2020;10/29/2020;NO PRAZO;0:10;3:00;10/29/2020;Excedente;0:25;Atraso no Processo de Carregamento; ; ; ;3,42;30/10/2020 das 00:00 às 23:59;30/10/2020 00:00;30/10/2020 23:59;10/31/2020;32,99;ATRASADO; ;11/3/2020;72,80694444;5698;0;Com Sobreestadia;49,07;3332,4;+20h;;119,6166667;Q3 PIB - PIB;Manhã;Q3 PIB - Especialidades;3:00;;3,433333333;72,8;3,133333333;;74;KM;;;;;SANTO ANDRE;-23,6737;-46,5432;GUARUJA;-23,9888;-46,258
E024;SP22;50879000;PIB30;Especialidades;V&S;19.850,00;805737826;103963871;301495;GRANEL-EXP;BR7025;MEQ182       ;3000006170;;74;CIF;R$1.867,75;Q3 PIB;SP;Álamo;PIB;Especialidades;Especialidades;Especialidades;Parafluid;Guarujá;Parafluid - Guarujá;SP;Cliente;Santo André (SP) - Guarujá;Venda;10;Out;2020;10/29/2020;Sudeste;5ª Feira;BID 2019;Truck;Truck;Regular;217-A;100%;;R$1.867,75;1.630.000;Especialidades;ESPECIALIDADES;Business Focus;Especialidades - Business Focus;;28/10/20 0:00;Válida;19265746;Sascar;EPU9400;FEI3948;FINALIZADO;Reativo;10/29/2020;10/29/2020;ADIANTADO;0:15;3:00;10/29/2020;Excedente;0:52;Atraso no Processo de Carregamento; ; ; ;3,87;30/10/2020 das 00:00 às 23:59;30/10/2020 00:00;30/10/2020 23:59;10/29/2020;-10,09;ADIANTADO;Fora da data de entrega;10/30/2020;20,085;5699;0;Com Sobreestadia;49,07;246,18;10h a 15h;;24,98333333;Q3 PIB - PIB;Manhã;Q3 PIB - Especialidades;3:00;;4,15;20,08333333;3,833333333;;74;KM;;;;;SANTO ANDRE;-23,6737;-46,5432;GUARUJA;-23,9888;-46,258
E024;SP22;50879000;PIB30;Especialidades;V&S;19.910,00;805737829;103963872;301495;GRANEL-EXP;BR7025;MEQ182       ;3000006170;;74;CIF;R$1.867,75;Q3 PIB;SP;Álamo;PIB;Especialidades;Especialidades;Especialidades;Parafluid;Guarujá;Parafluid - Guarujá;SP;Cliente;Santo André (SP) - Guarujá;Venda;10;Out;2020;10/29/2020;Sudeste;5ª Feira;BID 2019;Truck;Truck;Regular;217-A;100%;;R$1.867,75;1.630.000;Especialidades;ESPECIALIDADES;Business Focus;Especialidades - Business Focus;;28/10/20 0:00;Válida;19265747;Sascar;FQU7705;EPU9737;FINALIZADO;Reativo;10/29/2020;10/29/2020;NO PRAZO;0:18;3:00;10/29/2020;Excedente;1:36;Atraso no Processo de Carregamento; ; ; ;4,6;30/10/2020 das 00:00 às 23:59;30/10/2020 00:00;30/10/2020 23:59;10/29/2020;-7,4;ADIANTADO;Fora da data de entrega;10/30/2020;14,90888889;5700;0;Com Sobreestadia;49,07;123,16;5h a 10h;;23,5;Q3 PIB - PIB;Manhã;Q3 PIB - Especialidades;3:00;;4,6;14,91666667;3,366666667;;74;KM;;;;;SANTO ANDRE;-23,6737;-46,5432;GUARUJA;-23,9888;-46,258
E246;SP25;50872769;P501;Especialidades;V&S;17.480,00;805739437;103964127;301495;GRANEL-EXP;BR4425;MEQ202       ;3000008401;;10;CIF;R$1.548,63;TEQUIMAR SP;SP;Álamo;Noneno;Petroquímicos;Petroquímicos;Químicos;PCC;Santos;PCC - Santos;SP;Cliente;Santos - Santos;Venda;10;Out;2020;10/29/2020;Sudeste;5ª Feira;BID 2019;Truck;Truck;Regular;152-A;65%;;R$1.482,17;273.000;;ESPECIALIDADES;;;;28/10/20 0:00;Válida;19267671;Sascar;GJR7287;CPJ2918;FINALIZADO;Reativo;10/29/2020;10/29/2020;ADIANTADO;1:57;2:30;10/29/2020;Excedente;0:16;Atraso no Processo de Carregamento; ; ; ;2,77;30/10/2020 das 00:00 às 23:59;30/10/2020 00:00;30/10/2020 23:59;10/30/2020;8;NO PRAZO; ;10/30/2020;2,204444443;6932;0;Sem Sobreestadia; ; ;0 a 5h;;19,18333333;TEQUIMAR SP - Noneno;Tarde;TEQUIMAR SP - Petroquímicos;2:30;;4,75;2,2;;3,51;20;KM;;;;;SANTOS;-23,9535;-46,335;SANTOS;-23,9535;-46,335
E246;SP25;50872769;P501;Especialidades;V&S;17.380,00;805739441;103964211;301495;GRANEL-EXP;BR4425;MEQ202       ;3000008401;;10;CIF;R$1.548,63;TEQUIMAR SP;SP;Álamo;Noneno;Petroquímicos;Petroquímicos;Químicos;PCC;Santos;PCC - Santos;SP;Cliente;Santos - Santos;Venda;10;Out;2020;10/29/2020;Sudeste;5ª Feira;BID 2019;Truck;Truck;Regular;152-A;65%;;R$1.482,17;273.000;;ESPECIALIDADES;;;;28/10/20 0:00;Válida;19267478;Sascar;ISS7113;BSG2241;FINALIZADO;Reativo;10/29/2020;10/29/2020;ADIANTADO;1:12;2:30;10/29/2020;Excedente;2:30;Atraso no Processo de Carregamento; ; ; ;5;30/10/2020 das 00:00 às 23:59;30/10/2020 00:00;30/10/2020 23:59;10/29/2020;-9,19;ADIANTADO;Fora da data de entrega;10/30/2020;27,77722222;6936;0;Com Sobreestadia;49,07;664,2;15h a 20h;;35,58333333;TEQUIMAR SP - Noneno;Manhã;TEQUIMAR SP - Petroquímicos;2:30;;6,2;27,78333333;;3,51;20;KM;;;;;SANTOS;-23,9535;-46,335;SANTOS;-23,9535;-46,335
E024;SP22;50878500;PIB16;Especialidades;V&S;20.000,00;805743058;103964782;304585;GRANEL-EXP;BR7025;MEQ195       ;3000010199;;74;CIF;R$3.060,30;Q3 PIB;SP;Cesari;PIB;Especialidades;Especialidades;Especialidades;Thames;Guarujá;Thames - Guarujá;SP;Cliente;Santo André (SP) - Guarujá;Venda;10;Out;2020;10/29/2020;Sudeste;5ª Feira;BID 2019;Truck;Truck;Regular;217-B;0%;;R$3.060,30;0;Especialidades;ESPECIALIDADES;Business Focus;Especialidades - Business Focus;;29/10/20 0:00;Válida;19277594;Onixsat;DVS2C54;DMJ3J99;FINALIZADO;Reativo;10/29/2020;10/29/2020;ATRASADO;1:04;3:00;10/29/2020;Excedente;0:01;Atraso na Chegada do Carregamento; ; ; ;3,02;30/10/2020 15:00;30/10/2020 00:00;;10/30/2020;-9,94;NO PRAZO; ;10/31/2020;36,18055556;5696;0;Com Sobreestadia;49,07;1530,9;+20h;;47,16666667;Q3 PIB - PIB;Tarde;Q3 PIB - Especialidades;3:00;;3,033333333;36,18333333;;;74;KM;;;;;SANTO ANDRE;-23,6737;-46,5432;GUARUJA;-23,9888;-46,258
E024;SP22;50879042;PIB30;Especialidades;V&S;19.850,00;805741321;103964455;301495;GRANEL-EXP;BR7118;MEQ218       ;3000004577;;59;CIF;R$1.678,95;Q3 PIB;SP;Álamo;PIB;Especialidades;Especialidades;Especialidades;SYNTHETIC;Santos;SYNTHETIC - Santos;SP;Cliente;Santo André (SP) - Santos;Venda;10;Out;2020;10/29/2020;Sudeste;5ª Feira;BID 2019;Truck;Truck;Regular;219-A;75%;;R$1.678,95;1.222.500;Especialidades;ESPECIALIDADES;High Potential;Especialidades - High Potential;;29/10/20 0:00;Válida;19275865;Sascar;FGA3785;CUA7218;FINALIZADO;Reativo;10/29/2020;10/29/2020;ADIANTADO;0:30;3:00;10/29/2020;Excedente;0:22;Atraso no Processo de Carregamento; ; ; ;3,37;30/10/2020 das 00:00 às 23:59;30/10/2020 00:00;30/10/2020 23:59;10/30/2020;4,8;NO PRAZO; ;10/30/2020;13,54833333;5705;0;Com Sobreestadia;49,07;420,61;10h a 15h;;29,33333333;Q3 PIB - PIB;Manhã;Q3 PIB - Especialidades;3:00;;3,9;13,55;2,733333333;;51;KM;;;;;SANTO ANDRE;-23,6737;-46,5432;SANTOS;-23,9535;-46,335
E024;SP22;50879042;PIB30;Especialidades;V&S;19.840,00;805741324;103964457;301495;GRANEL-EXP;BR7118;MEQ218       ;3000004577;;59;CIF;R$1.678,95;Q3 PIB;SP;Álamo;PIB;Especialidades;Especialidades;Especialidades;SYNTHETIC;Santos;SYNTHETIC - Santos;SP;Cliente;Santo André (SP) - Santos;Venda;10;Out;2020;10/29/2020;Sudeste;5ª Feira;BID 2019;Truck;Truck;Regular;219-A;75%;;R$1.678,95;1.222.500;Especialidades;ESPECIALIDADES;High Potential;Especialidades - High Potential;;29/10/20 0:00;Válida;19275886;Sascar;ESU6740;CUA5147;FINALIZADO;Reativo;10/29/2020;10/29/2020;ADIANTADO;0:27;3:00;10/29/2020;Excedente;1:12;Atraso no Processo de Carregamento; ; ; ;4,2;30/10/2020 das 00:00 às 23:59;30/10/2020 00:00;30/10/2020 23:59;10/30/2020;7,4;NO PRAZO; ;10/31/2020;26,88444444;5707;0;Com Sobreestadia;49,07;1071,8;+20h;;45,28333333;Q3 PIB - PIB;Manhã;Q3 PIB - Especialidades;3:00;;4,65;26,88333333;;;51;KM;;;;;SANTO ANDRE;-23,6737;-46,5432;SANTOS;-23,9535;-46,335
E024;SP22;50879042;PIB30;Especialidades;V&S;19.200,00;805741325;103964458;301495;GRANEL-EXP;BR7118;MEQ218       ;3000004577;;59;CIF;R$1.678,95;Q3 PIB;SP;Álamo;PIB;Especialidades;Especialidades;Especialidades;SYNTHETIC;Santos;SYNTHETIC - Santos;SP;Cliente;Santo André (SP) - Santos;Venda;10;Out;2020;10/29/2020;Sudeste;5ª Feira;BID 2019;Truck;Truck;Regular;219-A;75%;;R$1.678,95;1.222.500;Especialidades;ESPECIALIDADES;High Potential;Especialidades - High Potential;;29/10/20 0:00;Válida;19274622;Sascar;DPC9953;esu6347;FINALIZADO;Reativo;10/29/2020;10/29/2020;ATRASADO;1:46;3:00;10/29/2020;No Prazo; ;Atraso na Chegada do Carregamento; ; ; ;2,8;30/10/2020 das 00:00 às 23:59;30/10/2020 00:00;30/10/2020 23:59;10/30/2020;11,58;NO PRAZO; ;10/31/2020;22,06722222;5708;0;Com Sobreestadia;49,07;833,71;+20h;;42,88333333;Q3 PIB - PIB;Tarde;Q3 PIB - Especialidades;3:00;;2,816666667;22,06666667;2,3;;51;KM;;;;;SANTO ANDRE;-23,6737;-46,5432;SANTOS;-23,9535;-46,335
